,title,company,description,location,posted_date
489, Data Systems Analyst , Reliable Software Resources ,"Skills Required: Working knowledge of relational databaseStrong PC skills, including proficient knowledge of Microsoft Office, database functions and database reporting skills and other related technologies including Business Intelligence and Geospatial tools.Experience with SQL for querying and extracting dataAbility to multitask and meet strict deadlinesStrong problem solving and decisionmaking skillsAbility to analyze data and/or problems and efficiently find solutionsAttention to detail, acc"," Philadelphia, PA, USA ", Posted 36 days ago
490, Data Science Engineer II , Randstad Technologies ,"job summary:  Remote 8-5 Local time zone 2 openings AWS Connect Snowflake background Position Purpose:  Responsible for building infrastructure and architecture platforms for predictive modeling and data generation. Education/Experience:  Bachelor's degree in Computer Science, Engineering, or related field or equivalent experience. 2+ years of experience in the field or in a related area. Software engineering proficiency in 2+ programming languages, SQL databases, noSQL databases, writing and co"," Remote or St. Louis, MO, USA ", Posted 20 days ago
491, Data Analyst ," New Resources Consulting, LLC ","New Resources Consulting is searching for a Data Analyst. Join an established team that is working to give our customers excellent experience!  You will be enhancing and delivering B2B and B2C relationship management.  Work closely with Marketing, Sales, and Service.  Be responsible for developing and maintaining knowledge of data sources related to our customer experience.  Work with business users to help translate data requirements in technical details. Also work with data development teams o"," Verona, WI, USA ", Posted 1 day ago
492, Data Architect (100% remote) , Prudent Technologies and Consulting ,Required Skills Data Architect with Clinical Data ExperienceMust have experience with Clinical data working in a healthcare organizationExperience working with patient dataIdentity source dataData mappingShould have experience with Azure or EPIC (EMR)Provide guidance on data migrationmust have medical data literacy, Remote , Posted 1 day ago
493, Sr. Project Manager - MDM ERP (100% REMOTE) , Amaze Systems Inc ,Manager notes This person must have exp managing an ERP data migrations and data conversion projects This is really a mix of a technical and functional PM; this person need to understand ETL and data related concepts in order to gather the proper requirements and information Manager mentioned someone who was a data architect and then moved into a Project/Program manager role would be ideal Even though this person isn't doing the hands on data cleansing/data modeling they need to understand how i," Remote or Park City, IL, USA ", Posted 1 day ago
494, Business Data Analyst II , Stefanini ,"Listed salary ranges may vary based on qualifications, experience, and local market. Analyze ticket data across key stakeholder interest - such as retail applications, network operations, client development, enduser computing, and business solutions/BI teams - to drive incident reduction and continual service improvement.Oversee lifecycle of all open tickets, communicating issues or potential issues with vendors, clients, Stefanini technicians and leadership resources, to detect and prevent SLA ", Remote , Posted 36 days ago
495," AWS Cloud Data Engineer - Hybrid - Contract - Trenton, NJ - B1556B "," Technovision, Inc. ","Our direct client is looking for an AWS Cloud Data Engineer for a Hybrid Contract in Trenton, NJ.  Job Description:  - The State of NJ is seeking an Cloud Data Engineer that will assist in maintaining, and monitoring infrastructure as well as build or assist in building data transformation pipelines.  - Candidate must have prior experience with AWS or Azure and extensive knowledge of python for ETL development.  - Additional Cloud-based tools experience is important (see skills section)  Additio"," Trenton, NJ, USA ", Posted 1 day ago
496, Business Data Analyst(Hybrid Model) , Logisoft Technologies Inc ,"Job Title: Business Data Analyst Location: Miami, FL (Hybrid Model) Duration: Long-term Contract  Experience: 8+ years Required Skills: Data analyst, Business Intelligence, data warehouse, SQL, data modeling, Power Bi, PowerApps, Power Automate,  data management Responsibilities: Responsible for eliciting, understanding, interpreting and representing business requirements and act as the conduit between the customer and technical teams to ensure requirements are understood.Provide subject matter "," Remote or Miami, FL, USA ", Posted 14 days ago
497, JDA Developer , IDC Technologies ,"We are in Critical need of JDA Developer  for Fulltime Hire in Waukegan, IL Role : JDA DeveloperLocation : Waukegan, IL Duration : Fulltime HireJob Description : Experience in JDA,data management, data migration and data modeling with a deep knowledge of Oracle Database architecture concepts.Experience on Production support and de-bug production real-time issue for application built on backend PLSQL db objectsHands-on software development experience with Oracle Database ecosystem and data manipu"," Waukegan, IL, USA ", Posted 2 days ago
498, AWS Data Engineer , AdientOne LLC ,"Job Summary: We are seeking an experienced AWS Data Engineer to join our team. The successful candidate will be responsible for designing, building, and maintaining our AWS-based data infrastructure, as well as ingesting, processing, and enriching data from various sources into our data warehouse. The ideal candidate will have a strong background in data warehousing, ETL processes, data ingestion, data processing, data enrichment, and cloud-based technologies, particularly AWS.  The role will be", Remote , Posted 2 days ago
