,title,company,description,location,posted_date
448, Data Analyst , BlueCross BlueShield Of South Carolina ,"Summary  In this position you will serve in a lead capacity as an expert data analyst and may also lead a team. Creates and analyzes reports to support operations. Presents report findings in a concise manner to appropriate management level. Directly responsible for accuracy of data as financial and operational decisions are made based on the data provided.  Logistics:  This position is full-time (40-hours/week) Monday-Friday from 8:30 am -5:00 pm. This position is onsite in downtown Columbia, S"," Columbia, SC, USA ", Posted 60+ days ago
449, Lead Data Management Analyst , Prutech Solutions ,"About the Company With over 25 years of Information Technologies consulting and development experience, PruTech Solutions provides multiple ways to assist organizations with future technology needs. PruTech has the experience to help architect, design, develop and deliver technical solutions. Our tenure in the industry allows us to mitigate risk while providing real-world solutions to real-world challenges for our clients. Position: Senior Hadoop Developer Hybrid: Hybrid (2-3 days in office)  Lo"," New Brunswick, NJ, USA ", Posted 10 days ago
450," Sr. Data Governance Analyst II Houston, Texas (100% Remote )Duration : 6+ Months contract "," Infomerica, Inc ","Hi All,      Please find the role below from our direct client. Job Posting Title:   CORP - Data Governance Analyst IIPhysical Location: Houston, Texas (100% Remote )Duration : 6+ Months contractJob Summary:Data Governance & Engineering team is seeking a Data Governance Analyst. This candidate should be skilled at working with people, processes, and technology efficiently so that the Data Governance team can implement and operationalize a comprehensive Data Governance framework. The analyst will"," Houston, TX, USA ", Posted 7 days ago
451, Lead Data Management Analyst , The Evolvers Group ,"Role: Lead Data Management Analyst (944) Locations: North Brunswick, NJ Contract Duration:   1+ year contract   Required: • Partner with key Business, Technology for prioritized use cases/end user experiences, high-level requirements, and roadmap • Leading technical & data design sessions, working with SMEs to understand and capture net new functional and non-functional design requirements. • Identifying upstream and downstream data and integration needs, and working with the Product Owner to en"," North Brunswick Township, NJ, USA ", Posted 10 days ago
452, Sr Data/CRM Analyst , Randstad Technologies ,"job summary:  Looking to find a hard working individual that isn't afraid to get their hands dirty. This individual will not stray away from a challenge and is willing to help out the rest of the team even if it isn't a part of their ""job description"". Team collaboration is a must!  Top Required Skills: Data Migrations/Integrations and Microsoft CRM    location: WEST PALM BEACH, Florida  job type: Permanent  salary: $120,000 - 130,000  per year  work hours: 8am to 5pm  education: Bachelors     r"," West Palm Beach, FL, USA ", Posted 12 days ago
453," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Charlotte, NC, USA ", Posted 21 days ago
454," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Columbus, OH, USA ", Posted 21 days ago
455," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Atlanta, GA, USA ", Posted 21 days ago
456," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Tampa, FL, USA ", Posted 21 days ago
457," Data Governance Analyst, 100K, fully remote ", The Denzel Group ,"The Denzel Group has been chosen by a growing company in Central PA to Recruit on a Data Governance Analyst position. This is a permanent position that offers a competitive base salary, excellent benefits, and growth.In the role you will play an important role in executing data governance-based activities such as leading committee sessions and working groups, development of data governance policies and standards, and their enforcement, and influencing the adoption and implementation of data gove"," Philadelphia, PA, USA ", Posted 21 days ago
458, Data Integrity Analyst ," Partner's Consulting, Inc. ","Title:  Data Integrity Analyst  Location:  Philadelphia, PA (Hybrid)  Type:  Contract to Hire Our client is seeking a Data Integrity Analyst who will support PMO Tools team in performing data entry, general tool compliance, and acting as primary contact on technical support. Key Accountabilities:  Identify invalid data and gaps due to lack of process compliance and other errors.Develop analytics, strategies, and communication protocols to address and resolve data issues.Interpret data, analyze r"," Philadelphia, PA, USA ", Posted 7 days ago
