,title,company,description,location,posted_date
482," Product Owner -  Data Products  -  Hybrid in Atlanta, GA ", Matlen Silver ,"Job Title: Product Owner -  Data Products Duration: 1 year contract Location: Hybrid in Atlanta, GA Required Pay Scale: $55 - $59/hr Job Summary: 3+ years of experience in relational and non-relational data research/mining, data transformations, and/or data streaming.2+ years in Software Development environment or working with delivery teams.Coordinates with the Scrum Master, Delivery Team, and Product Managers in various planning events including Sprint Planning, Program Increment (PI) Planning"," Atlanta, GA, USA ", Posted 2 days ago
483, Technical Manager , Sierra Business Solution LLC ,Role: Technical Manager - Redknee Charging Day one onsite JD: o 10+ years of experience o Create the mapping between Ericsson Charging Data model and customer Data Model in collaboration with the stakeholders o Develop and Maintain ETL processes using Azure Data Factory for extracting and transforming data from Redknee Charging o Develop and Perform Data validation and quality checks to ensure accuracy and completeness of the data o Optimize the ETL workflows to improve efficiency and performanc," Denver, CO, USA ", Posted 1 day ago
484, Data Quality/Chief Data Office/Bank , RMS Computer Corporation ,"Our client, a leading global financial services company, has approximately 200 million customer accounts and does business in more than 140 countries. They provide consumers, corporations, governments and institutions with financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, transaction services, and wealth management.   Organization & Department Overview The ICG Chief Data Office (CDO) is critical to managing a Major Glo"," Irving, TX, USA ", Posted 21 days ago
485, Data/Information Mgt Analyst/Bank , RMS Computer Corporation ,"Our client, a leading global financial services company, has approximately 200 million customer accounts and does business in more than 140 countries. They provide consumers, corporations, governments and institutions with financial products and services, including consumer banking and credit, corporate and investment banking, securities brokerage, transaction services, and wealth management.  Organization & Department Overview The ICG Chief Data Office (CDO) is critical to managing a Major Glob"," Irving, TX, USA ", Posted 21 days ago
486, Data Analytics and business intelligence - Oracle / Informatica ETL , Strategic Staffing Solutions ,"Data Analytics and business intelligence – Oracle / Informatica ETL / Oracle BI (OBIEE / OAC) W2 ONLY Location: St Louis, MO (Remote) Contract: 12 months+  Pay: $75-$100/hr Job Description:   This consulting position will report to a Data Architect Lead and will be responsible for implementing architecture patterns and designs across systems.They will engage in conceptual and logical data modeling, document database architecture, data integration, metadata and enablement of microservices and min"," Remote or St. Louis, MO, USA ", Posted 13 days ago
487, Sr. Data Governance Lead , Volto Consulting ,"Qualifications: Bachelor’s degree required / Master’s or MBA preferredRelevant experience in Data Governance with knowledge in data domains such as Products Materials, CustomerExperience having executed large scale, high-impacts data projects or solutions.   Experience with Data ManagementExcellent communication and presentation skills with consulting and pre-sales experienceCreative thinking / innovative mind setEducation and training related to business processes improvement, data governance a"," New York, NY, USA ", Posted 2 days ago
488, Senior Informatica Analyst(Perm Role) , Prohires ,"Job Title:  Senior Informatica Analyst  (Permanent Role) Location: Chicago (100% REMOTE Work) Start Date: ASAP   Skills: At least 5 years of experience in Informatica Data Quality, Informatica Intelligent Cloud Services (Data Quality, Data Cataloging and Data Governance). Experience in data profiling and data quality rules development using Informatica Data Quality.   Job Description: What makes you a great fit: Bachelor’s degree in an analytic- or quantitative-focused field (e.g. statistics, co", Remote , Posted 6 days ago
489, Cloud Data Protection Engineer , Synechron ,"Position: Cloud Data Protection Engineer  Location: Charlotte. NC /Iselin, NJ (Hybrid from Day one)   Our Challenge: The role is aligned to the delivery team responsible for the planning, development, and delivery of Insurance products for the Benchmarks and Indices business. This is a hands-on Cloud Data Protection Engineer with focus on delivering results on-time, in-full to the expected quality levels.   Someone who can take charge of small efforts, doing system analysis and also able to driv"," Woodbridge Township, NJ, USA ", Posted 9 hours ago
490, Data Scientist , Clearbridge Technology Group ,"Our client, a telecommunications company located in Stamford, CT is in need of a Data Scientist on a 3 to 6 month contract with high likelihood of extension and/or conversion to FTE for the right candidate. The Data Scientist will work onsite daily, building predictive and statistical models to improve credit policy and minimize credit losses by identifying possible defaulters. The Data Scientist will also create predictive models for such initiatives as: acquisition/risk management, customer re"," Stamford, CT, USA ", Posted 1 day ago
491, Sr. Data Analyst | Inperson interview at MA , Amtex System Inc. ,"Amtex Systems  Inc is an information technology and talent solutions company offering talent and BI consulting to the companies in US for over 20 years.  Our solutions are designed to fill resource gaps, by providing the right candidates who deliver value to the organization. Our propensity to nurture and build strong relationships with our clients helps us better understand their business demands and gives us the ability to provide services that are on time and rise above the rest.  NOT looking"," Boston, MA, USA ", Posted 1 day ago
492, Data Modeler , Vy Systems ,"We want someone who has experience with modern customer (system of record) data modelling. Ideally this experience should be with industry standard data models in a financial services context and cover the main areas of:  Customer Identity the core identity data elements  Communication Methods phone, email, physical address  Relationships between parties  Products and Services their relationship with the banks accounts/services etc.  Preferences consent, regulatory, privacy, language, solicitati"," Dallas, TX, USA ", Posted 1 day ago
